turn,agent_helped,partner_helped_last,ownBPfill,ownEnergy,distance_to_partner_veg,partner_needs_help
16,0,1,100.0,0.03,9.805807,0
17,0,0,100.0,0.0,9.805807,0
18,0,1,100.0,0.0,9.805807,0
19,0,0,100.0,0.0,9.805807,0
20,0,1,100.0,0.0,9.805807,0
21,0,0,100.0,0.0,9.805807,0
22,0,1,100.0,0.0,9.805807,0
23,0,0,100.0,0.0,9.805807,0
24,0,1,100.0,0.0,9.805807,0
25,0,0,100.0,0.0,9.805807,0
26,0,1,100.0,0.0,9.805807,0
27,0,0,100.0,0.0,9.805807,0
28,0,1,100.0,0.0,9.805807,0
29,0,0,100.0,0.0,9.805807,0
30,0,1,100.0,0.0,9.805807,0
31,0,0,100.0,0.0,9.805807,0
32,0,1,100.0,0.0,9.805807,0
33,0,0,100.0,0.0,9.805807,0
34,0,1,100.0,0.0,9.805807,0
35,0,0,100.0,0.0,9.805807,0
36,0,1,100.0,0.0,9.805807,0
37,0,0,100.0,0.0,9.805807,0
38,0,1,100.0,0.0,9.805807,0
39,0,0,100.0,0.0,9.805807,0
40,0,1,100.0,0.0,9.805807,0
41,0,0,100.0,0.0,9.615384,0
42,0,0,100.0,0.0,8.600261,0
43,0,0,100.0,0.0,9.805807,0
44,0,0,100.0,0.0,9.470056,0
45,0,0,100.0,0.0,9.470056,0
0,1,0,0.0,1.0,5.6066847,1
1,1,0,25.0,0.86,9.121955,1
2,1,1,50.0,0.85,4.9029036,1
3,0,0,75.0,0.77,4.9029036,1
4,0,1,75.0,0.72,0.0,1
5,0,0,75.0,0.67,4.079462,1
6,0,1,75.0,0.62,1.3598206,1
7,0,0,75.0,0.57,4.3001313,1
8,0,1,75.0,0.52,4.9029036,1
9,0,0,75.0,0.47,4.9029036,1
10,0,0,75.0,0.42,4.300131,1
11,0,1,75.0,0.37,5.6066847,1
12,0,1,75.0,0.32,4.8076925,1
13,0,1,75.0,0.27,7.752171,1
14,0,0,75.0,0.22,7.3228583,1
15,0,0,75.0,0.17,4.9029036,1
16,0,0,75.0,0.12,6.933753,1
17,0,0,75.0,0.07,6.933753,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,8.271467,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,9.0711355,1
5,0,0,0.0,0.75,10.62054,1
6,0,1,0.0,0.7,9.615384,1
7,0,0,0.0,0.65,10.750327,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,8.864946,1
11,0,0,0.0,0.5,8.864946,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.805807,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,9.6633415,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,10.62054,1
7,0,0,0.0,0.65,8.864946,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,10.750327,1
11,0,0,0.0,0.5,10.750327,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.805807,1
2,0,1,0.0,0.9,8.271467,1
3,0,0,0.0,0.85,9.6633415,1
4,0,1,0.0,0.8,9.0711355,1
5,0,0,0.0,0.75,10.62054,1
6,0,1,0.0,0.7,9.615384,1
7,0,0,0.0,0.65,10.750327,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,11.697621,1
10,0,1,0.0,0.55,11.697621,1
0,1,0,0.0,1.0,1.3598212,1
1,1,0,20.0,0.74,9.470056,1
2,1,1,40.0,0.72,8.215388,1
3,1,0,60.000004,0.48,0.0,0
4,0,1,80.0,0.22,4.9029036,1
5,0,0,0.0,0.0,10.038755,1
6,0,1,0.0,0.0,8.707102,1
7,0,0,0.0,0.0,9.805807,1
8,0,1,0.0,0.0,1.9230769,1
9,0,0,0.0,0.0,8.864946,1
10,0,1,0.0,0.0,7.9290485,1
11,0,0,0.0,0.0,4.9029036,1
12,0,1,0.0,0.0,4.3001304,1
13,0,0,0.0,0.0,1.9230769,1
14,0,0,0.0,0.0,1.9230769,1
15,0,0,0.0,0.0,3.0406513,1
16,0,1,0.0,0.0,7.7521706,1
17,0,0,0.0,0.0,6.799104,1
18,0,1,0.0,0.0,3.8461537,1
0,1,0,0.0,1.0,1.3598212,1
1,1,0,20.0,0.7,5.8488107,1
2,1,1,40.0,0.56,4.9029036,1
3,0,0,60.000004,0.54,8.600261,1
4,0,1,0.0,0.22,9.121955,1
5,0,0,0.0,0.17,4.3001304,1
6,0,1,0.0,0.12,4.9029036,1
7,0,0,0.0,0.07,3.0406513,1
8,0,1,0.0,0.02,1.9230769,1
9,0,0,0.0,0.0,1.9230769,1
10,0,0,0.0,0.0,6.799104,1
11,0,0,0.0,0.0,9.805807,1
12,0,1,0.0,0.0,7.7521706,1
13,0,0,0.0,0.0,8.864946,1
14,0,1,0.0,0.0,7.9290485,1
15,0,0,0.0,0.0,8.707102,1
16,0,1,0.0,0.0,1.9230769,1
17,0,0,0.0,0.0,1.9230769,1
18,0,0,0.0,0.0,3.8461537,1
19,0,0,0.0,0.0,3.8461537,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,10.750327,1
7,0,0,0.0,0.65,8.864946,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,10.221294,1
10,0,1,0.0,0.55,10.221294,1
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,10.750327,1
2,0,1,0.0,0.9,10.62054,1
3,0,0,0.0,0.85,8.864946,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,8.271467,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,9.0711355,1
8,0,1,0.0,0.6,9.615384,1
0,0,0,0.0,1.0,8.271467,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,9.0711355,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,8.864946,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,10.221294,1
8,0,0,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,9.615384,1
12,0,0,0.0,0.45,9.615384,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,10.62054,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,9.805807,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,1,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,10.750327,1
12,0,0,0.0,0.4,10.750327,1
13,0,0,0.0,0.35,11.697621,1
14,0,0,0.0,0.35,11.697621,1
0,1,0,0.0,1.0,1.3598212,1
1,1,0,20.0,0.84,3.964524,1
2,1,1,40.0,0.66,5.6066847,1
3,0,0,60.000004,0.38,12.936178,1
4,0,1,0.0,0.06,8.864946,1
5,0,0,0.0,0.01,6.799104,1
6,0,1,0.0,0.0,4.3001304,1
7,0,0,0.0,0.0,10.038755,1
8,0,1,0.0,0.0,1.9230769,1
9,0,0,0.0,0.0,9.121955,1
10,0,1,0.0,0.0,3.0406513,1
11,0,0,0.0,0.0,1.9230769,1
12,0,0,0.0,0.0,4.9029036,1
13,0,1,0.0,0.0,0.0,1
14,0,1,0.0,0.0,3.8461537,1
15,0,1,0.0,0.0,8.707102,1
16,0,0,0.0,0.0,1.9230769,1
17,0,0,0.0,0.0,9.805807,1
18,0,0,0.0,0.0,9.805807,1
19,0,0,0.0,0.0,8.864946,1
20,0,0,0.0,0.0,8.864946,1
0,0,0,0.0,1.0,8.271467,1
1,0,0,0.0,0.95,10.62054,1
2,0,1,0.0,0.9,9.0711355,1
3,0,0,0.0,0.85,9.6633415,1
4,0,1,0.0,0.8,8.864946,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,10.750327,1
8,0,0,0.0,0.6,10.750327,1
9,0,0,0.0,0.55,9.615384,1
10,0,1,0.0,0.55,9.615384,1
0,1,0,0.0,1.0,10.038755,1
1,1,0,20.0,0.66,5.6066847,1
2,1,1,40.0,0.5,4.8076925,1
3,0,0,60.000004,0.24,4.9029036,1
4,0,0,60.000004,0.19,11.578457,1
5,0,1,60.000004,0.14,0.96153915,1
6,0,1,60.000004,0.09,7.7521706,1
7,0,0,60.000004,0.04,0.0,1
8,0,1,60.000004,0.0,7.752171,1
9,1,0,60.000004,0.0,0.96153766,0
10,0,0,80.0,0.0,4.3001304,1
11,0,1,0.0,0.0,1.9230769,1
12,0,0,0.0,0.0,3.0406513,1
13,0,0,0.0,0.0,4.3001304,1
14,0,1,0.0,0.0,1.9230769,1
15,0,0,0.0,0.0,9.121955,1
16,0,1,0.0,0.0,9.121955,1
17,0,0,0.0,0.0,10.038755,1
18,0,0,0.0,0.0,10.038755,1
0,1,0,0.0,1.0,1.3598212,1
1,1,0,20.0,0.85,5.8488107,1
2,1,1,40.0,0.78,4.8076925,1
3,1,0,60.000004,0.77,9.615384,0
4,0,1,80.0,0.72,6.4501963,0
5,0,0,80.0,0.67,4.8076925,0
6,0,1,80.0,0.62,0.0,0
7,0,0,80.0,0.57,8.653847,0
8,0,1,80.0,0.52,0.0,0
9,0,0,80.0,0.47,3.9645247,0
10,0,1,80.0,0.42,0.0,0
11,0,0,80.0,0.37,3.9645247,0
12,0,1,80.0,0.32,0.0,0
13,0,0,80.0,0.27,10.038755,0
14,0,0,80.0,0.22,10.038755,0
15,0,0,80.0,0.17,4.9029036,0
16,0,1,80.0,0.12,0.0,0
17,0,0,80.0,0.07,4.8076925,0
18,0,1,80.0,0.02,0.0,0
19,0,0,80.0,0.0,10.038755,0
20,0,0,80.0,0.0,0.0,0
21,0,0,80.0,0.0,10.038755,0
22,0,1,80.0,0.0,0.0,0
23,0,0,80.0,0.0,0.96153843,0
24,0,0,80.0,0.0,0.0,0
25,0,0,80.0,0.0,9.899645,0
26,0,0,80.0,0.0,10.038755,0
27,0,0,80.0,0.0,9.0711355,0
28,0,0,80.0,0.0,9.470056,0
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,1.3598212,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,8.864946,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,10.750327,1
8,0,1,0.0,0.6,8.271467,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,9.615384,1
12,0,0,0.0,0.4,9.0711355,1
0,0,0,0.0,1.0,9.805807,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,10.750327,1
3,0,0,0.0,0.85,8.864946,1
4,0,1,0.0,0.8,14.677247,1
5,0,0,0.0,0.75,9.0711355,1
6,0,1,0.0,0.7,9.6633415,1
7,0,0,0.0,0.65,9.615384,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,10.221294,1
10,0,1,0.0,0.55,10.221294,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,10.750327,1
2,0,1,0.0,0.9,9.805807,1
3,0,0,0.0,0.85,8.864946,1
4,0,1,0.0,0.8,9.6633415,1
5,0,0,0.0,0.75,8.271467,1
6,0,1,0.0,0.7,10.62054,1
7,0,0,0.0,0.65,9.0711355,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,9.615384,1
10,0,0,0.0,0.55,9.615384,1
0,0,0,0.0,1.0,10.750327,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,8.864946,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,8.271467,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,8.271467,1
7,0,0,0.0,0.65,9.615384,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,9.0711355,1
11,0,0,0.0,0.5,9.0711355,1
0,1,0,0.0,1.0,1.3598212,1
1,1,0,20.0,0.87,10.878568,1
2,0,1,40.0,0.76,4.8076925,1
3,0,0,40.0,0.71,0.0,1
4,1,1,40.0,0.66,4.8076925,1
5,0,0,60.000004,0.65,5.6066847,1
6,0,1,60.000004,0.6,4.3001304,1
7,0,0,60.000004,0.55,4.8076925,1
8,0,1,60.000004,0.5,8.158924,1
9,0,0,60.000004,0.45,4.9029036,1
10,0,1,60.000004,0.4,5.178044,1
11,0,0,60.000004,0.35,8.158924,1
12,0,0,60.000004,0.3,0.0,1
13,0,0,60.000004,0.25,8.215388,1
14,0,1,60.000004,0.2,7.322859,1
15,0,0,60.000004,0.15,8.600261,1
16,0,1,60.000004,0.1,8.158924,1
17,0,0,60.000004,0.05,8.158924,1
18,0,0,60.000004,0.0,6.0813026,1
19,0,0,60.000004,0.0,6.0813026,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,11.697621,1
3,0,0,0.0,0.85,9.615384,1
4,0,1,0.0,0.8,9.6633415,1
5,0,0,0.0,0.75,9.0711355,1
6,0,1,0.0,0.7,10.750327,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,10.750327,1
9,0,0,0.0,0.55,10.750327,1
10,0,1,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,14.677247,1
12,0,1,0.0,0.4,9.805807,1
13,0,0,0.0,0.35,9.805807,1
14,0,1,0.0,0.3,10.62054,1
15,0,0,0.0,0.3,10.62054,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,10.62054,1
2,0,1,0.0,0.9,9.615384,1
3,0,0,0.0,0.85,9.6633415,1
4,0,1,0.0,0.8,9.0711355,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,8.271467,1
7,0,0,0.0,0.65,10.750327,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,11.697621,1
10,0,1,0.0,0.55,11.697621,1
0,1,0,0.0,1.0,1.3598212,1
1,0,0,20.0,0.83,8.215388,1
2,1,1,0.0,0.73,8.864946,1
3,1,0,20.0,0.63,0.0,1
4,0,1,40.0,0.57,4.8076925,1
5,0,0,0.0,0.39,8.158924,1
6,0,1,0.0,0.34,9.805807,1
7,0,0,0.0,0.29,4.3001304,1
8,0,1,0.0,0.24,1.9230769,1
9,0,0,0.0,0.19,3.8461537,1
10,0,1,0.0,0.14,8.864946,1
11,0,0,0.0,0.09,1.9230769,1
12,0,0,0.0,0.04,4.9029036,1
13,0,0,0.0,0.0,8.707102,1
14,1,1,0.0,0.0,6.799104,1
15,0,0,20.0,0.0,0.0,1
16,0,1,0.0,0.0,1.9230769,1
17,0,0,0.0,0.0,1.9230769,1
18,0,0,0.0,0.0,3.0406513,1
19,0,0,0.0,0.0,3.0406513,1
0,1,0,0.0,1.0,7.000106,1
1,1,0,20.0,0.92,3.964524,1
2,1,1,40.0,0.83,6.156851,1
3,0,0,60.000004,0.69,12.936178,1
4,0,1,0.0,0.53,4.3001304,1
5,0,0,0.0,0.48,6.799104,1
6,0,1,0.0,0.43,1.9230769,1
7,0,0,0.0,0.38,10.038755,1
8,0,1,0.0,0.33,8.707102,1
9,0,0,0.0,0.28,9.121955,1
10,0,1,0.0,0.23,9.805807,1
11,0,0,0.0,0.18,1.9230769,1
12,0,0,0.0,0.13,8.864946,1
13,0,0,0.0,0.08,3.8461537,1
14,0,1,0.0,0.03,1.9230769,1
15,0,0,0.0,0.0,4.9029036,1
16,0,1,0.0,0.0,3.0406513,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,10.221294,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,8.271467,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,9.0711355,1
7,0,0,0.0,0.65,8.864946,1
8,0,0,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,9.615384,1
11,0,0,0.0,0.5,9.615384,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.805807,1
3,0,0,0.0,0.85,8.864946,1
4,0,1,0.0,0.8,9.6633415,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,10.750327,1
7,0,0,0.0,0.65,9.0711355,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,10.62054,1
11,0,0,0.0,0.5,10.62054,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,8.271467,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,9.615384,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,9.0711355,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,8.864946,1
9,0,0,0.0,0.55,8.864946,1
10,0,1,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,14.677247,1
12,0,1,0.0,0.4,10.221294,1
13,0,0,0.0,0.4,10.221294,1
0,1,0,0.0,1.0,1.3598212,1
1,1,0,25.0,0.66,6.0813026,1
2,1,1,50.0,0.54,10.750327,1
3,1,0,75.0,0.46,0.0,0
4,0,1,100.0,0.22,4.8076925,0
5,0,0,100.0,0.17,9.071136,0
6,0,1,100.0,0.12,0.96153843,0
7,0,0,100.0,0.07,6.799104,0
8,0,1,100.0,0.02,4.9029036,0
9,0,0,100.0,0.0,9.121955,0
10,0,0,100.0,0.0,4.8076925,0
11,0,0,100.0,0.0,5.6066847,0
12,0,1,100.0,0.0,9.121955,0
13,0,0,100.0,0.0,3.846154,0
14,0,1,100.0,0.0,7.692309,0
15,0,0,100.0,0.0,0.0,0
16,0,1,100.0,0.0,4.300131,0
17,0,0,100.0,0.0,9.121955,0
18,0,0,100.0,0.0,9.121955,0
19,0,0,100.0,0.0,9.121955,0
20,0,1,100.0,0.0,9.121955,0
21,0,0,100.0,0.0,8.600263,0
22,0,0,100.0,0.0,8.600263,0
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,10.750327,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,8.864946,1
4,0,1,0.0,0.8,10.62054,1
5,0,0,0.0,0.75,8.271467,1
6,0,1,0.0,0.7,9.805807,1
7,0,0,0.0,0.65,9.0711355,1
8,0,1,0.0,0.6,9.615384,1
0,0,0,0.0,1.0,9.6633415,1
1,0,1,0.0,0.95,10.62054,1
2,0,1,0.0,0.9,8.271467,1
3,0,0,0.0,0.85,11.697621,1
4,0,1,0.0,0.8,9.0711355,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,9.615384,1
7,0,0,0.0,0.65,9.805807,1
0,1,0,0.0,1.0,6.799104,1
1,1,0,25.0,0.72,11.737072,1
2,1,1,50.0,0.5,0.0,1
3,0,0,75.0,0.26,12.936178,1
4,0,1,0.0,0.0,4.3001304,1
5,0,0,0.0,0.0,6.799104,1
6,0,1,0.0,0.0,3.0406513,1
7,0,0,0.0,0.0,10.038755,1
8,0,1,0.0,0.0,1.9230769,1
9,0,0,0.0,0.0,1.9230769,1
10,0,0,0.0,0.0,3.8461537,1
11,0,1,0.0,0.0,9.121955,1
12,0,1,0.0,0.0,8.707102,1
13,0,0,0.0,0.0,4.9029036,1
14,0,1,0.0,0.0,8.864946,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,10.62054,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,9.805807,1
7,0,0,0.0,0.65,8.864946,1
8,0,1,0.0,0.6,10.750327,1
0,1,0,0.0,1.0,10.576923,1
1,1,0,25.0,0.82,0.96153915,1
2,1,1,50.0,0.58,12.936178,1
3,0,0,75.0,0.54,7.322859,1
4,0,0,0.0,0.26,6.799104,1
5,0,1,0.0,0.21,9.121955,1
6,0,0,0.0,0.16,4.3001304,1
7,0,0,0.0,0.11,10.038755,1
8,0,1,0.0,0.06,1.9230769,1
9,0,0,0.0,0.01,1.9230769,1
10,0,0,0.0,0.0,8.707102,1
11,0,0,0.0,0.0,3.0406513,1
12,0,1,0.0,0.0,9.805807,1
13,0,1,0.0,0.0,4.9029036,1
14,0,1,0.0,0.0,3.8461537,1
15,0,0,0.0,0.0,8.864946,1
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.805807,1
3,0,0,0.0,0.85,8.864946,1
4,0,1,0.0,0.8,10.750327,1
5,0,0,0.0,0.75,9.0711355,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,9.615384,1
8,0,1,0.0,0.6,9.615384,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,10.221294,1
12,0,1,0.0,0.45,10.221294,1
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,10.62054,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,11.697621,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,10.750327,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,1,0.0,0.5,9.805807,1
11,0,0,0.0,0.5,9.805807,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,10.750327,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,8.864946,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,8.271467,1
7,0,0,0.0,0.65,9.615384,1
8,0,1,0.0,0.6,9.0711355,1
0,1,0,0.0,1.0,10.576923,1
1,1,0,25.0,0.84,5.4392834,1
2,1,1,50.0,0.74,12.936178,1
3,0,0,75.0,0.58,4.9029036,1
4,0,1,75.0,0.53,6.933753,1
5,0,0,75.0,0.48,4.079462,1
6,0,1,75.0,0.43,1.3598206,1
7,0,0,75.0,0.38,4.3001313,1
8,0,1,75.0,0.33,4.9029036,1
9,0,0,75.0,0.28,4.9029036,1
10,0,0,75.0,0.23,5.178043,1
11,0,0,75.0,0.18,4.300131,1
12,0,1,75.0,0.13,4.300131,1
13,0,0,75.0,0.08,5.6066847,1
14,0,1,75.0,0.03,4.9029036,1
15,0,0,75.0,0.0,4.8076925,1
16,0,1,75.0,0.0,4.8076925,1
17,0,0,75.0,0.0,4.9029036,1
18,0,0,75.0,0.0,4.9029036,1
19,0,0,75.0,0.0,4.9029036,1
20,0,1,75.0,0.0,0.0,1
21,0,0,75.0,0.0,0.0,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,8.864946,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,8.271467,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,9.0711355,1
7,0,0,0.0,0.65,10.750327,1
8,0,1,0.0,0.6,9.615384,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,8.864946,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,8.271467,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,9.0711355,1
7,0,0,0.0,0.65,9.805807,1
8,0,1,0.0,0.6,9.615384,1
0,1,0,0.0,1.0,1.3598212,1
1,0,0,25.0,0.74,3.9645247,1
2,0,1,0.0,0.46,7.7521706,1
3,1,0,0.0,0.41,9.805807,1
4,0,1,25.0,0.33,4.9029036,1
5,0,0,0.0,0.13,8.864946,1
6,0,1,0.0,0.08,8.158924,1
7,0,0,0.0,0.03,4.9029036,1
8,0,1,0.0,0.0,4.3001304,1
9,0,0,0.0,0.0,4.9029036,1
10,0,1,0.0,0.0,1.9230769,1
11,0,0,0.0,0.0,4.9029036,1
12,0,1,0.0,0.0,3.8461537,1
13,0,0,0.0,0.0,4.9029036,1
14,0,1,0.0,0.0,1.9230769,1
15,0,0,0.0,0.0,1.9230769,1
16,0,0,0.0,0.0,1.9230769,1
17,0,0,0.0,0.0,3.0406513,1
18,0,1,0.0,0.0,3.0406513,1
19,0,0,0.0,0.0,1.9230769,1
20,0,0,0.0,0.0,1.9230769,1
21,0,0,0.0,0.0,6.799104,1
22,0,1,0.0,0.0,8.707102,1
23,0,0,0.0,0.0,8.864946,1
24,0,1,0.0,0.0,9.121955,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,10.62054,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,9.805807,1
7,0,0,0.0,0.65,8.864946,1
8,0,1,0.0,0.6,10.750327,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.0711355,1
2,0,1,0.0,0.9,10.62054,1
3,0,0,0.0,0.85,8.271467,1
4,0,1,0.0,0.8,9.6633415,1
5,0,0,0.0,0.75,8.864946,1
6,0,1,0.0,0.7,9.805807,1
7,0,0,0.0,0.65,10.750327,1
8,0,1,0.0,0.6,9.615384,1
0,1,0,0.0,1.0,5.6066847,1
1,0,0,25.0,0.76,9.071136,1
2,0,1,25.0,0.71,12.936178,1
3,0,0,25.0,0.66,11.578457,1
4,0,1,25.0,0.61,12.313702,1
5,0,0,25.0,0.56,8.215388,1
6,1,1,25.0,0.51,7.752171,1
7,0,0,50.0,0.39,4.8076925,1
8,0,1,50.0,0.34,8.864946,1
9,0,0,50.0,0.29,8.864946,1
10,0,0,50.0,0.24,0.0,1
11,0,0,50.0,0.19,4.9029036,1
12,1,1,50.0,0.14,4.8076925,1
13,0,0,75.0,0.04,0.0,1
14,0,1,75.0,0.0,4.9029036,1
15,0,0,0.0,0.0,8.158924,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,10.62054,1
2,0,1,0.0,0.9,10.750327,1
3,0,0,0.0,0.85,9.6633415,1
4,0,1,0.0,0.8,8.864946,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,8.271467,1
7,0,0,0.0,0.65,9.615384,1
8,0,1,0.0,0.6,9.0711355,1
0,1,0,0.0,1.0,1.3598212,1
1,1,0,25.0,0.7,5.8488107,1
2,1,1,50.0,0.56,4.9029036,1
3,0,0,75.0,0.54,8.600261,1
4,0,1,0.0,0.22,9.121955,1
5,0,0,0.0,0.17,4.3001304,1
6,0,1,0.0,0.12,4.9029036,1
7,0,0,0.0,0.07,3.0406513,1
8,0,1,0.0,0.02,3.8461537,1
9,0,0,0.0,0.0,1.9230769,1
10,0,0,0.0,0.0,1.9230769,1
